path,role,observations,limitations,absolute_path,bytes,sha256
Cabeça & Rosto/Olhos/exemplos masculinos de olhos em diferentes cabelos/olho (8) - exemplos.png,"Comparação de montagem masculina: olho 8, rosto 1 e três cabelos","Íris azul clara/gelo com aro azul acinzentado; pálpebra superior baixa e abertura semicerrada como no 1. Olheiras roxas escuras e acentuadas. Três colunas constantes: corte 1 Bagunçado 1, corte 2 Bagunçado 2 e corte 3 Hi Fade. Cada coluna mostra cabelo isolado no alto, cabeça montada frontal no meio e base sem cabelo/olhos em três quartos abaixo. Corte 1 tem mechas pontiagudas de direção lateral; 2 tem mechas radiais mais uniformes/franja; 3 tem topo curto facetado e transição lateral curta. As três montagens mantêm o rosto masculino 1 com barba e sobrancelhas espessas, aplicando a mesma variante ocular; são exemplos de troca de cabelo sobre uma base. A linha inferior repete a base 1 com cavidades oculares vazias e uma região frontal retangular no lugar de um nariz completo. A olheira está presente nas cabeças montadas e não acompanha claramente a base vazia inferior; estado de material da pele deve fazer parte da montagem.","Somente três montagens no rosto 1; não demonstra o olho combinado a todos os rostos masculinos ou cabelos do catálogo. Cabelo isolado e base em três quartos não têm vistas traseiras/laterais completas, medidas ou pivôs. Cavidades e nariz simplificado ilustram separação de módulos; não são especificação de soquetes geométricos nem prova de ausência de interpenetração. A repetição aparente da base não prova que malhas/cavidades sejam idênticas.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Olhos\exemplos masculinos de olhos em diferentes cabelos\olho (8) - exemplos.png,1702543,7feacb68b935f83f79714023550ab03ae2a0736ee77f370f4ec0e7839c5144d6
Cabeça & Rosto/Olhos/Padrões de Olhos Femininos — Rosto 1 e Corte 1/olho (1) - marrom.png,"Documentação do módulo ocular 1, aplicação feminina no rosto 1/corte 1","Íris castanha, pupila preta circular e reflexo branco; esclera creme. Pálpebra superior grande cobre a parte alta da íris; abertura inferior arredondada e olhar semicerrado. Forma de referência, contorno superior quase horizontal na montagem, curva inferior ampla; sem olheira roxa destacada. Prancha de quatro painéis: par ocular isolado; olho em frente, três quartos e perfil; detalhe ampliado dos olhos no rosto; cabeça frontal montada. Aplicação no rosto feminino 1 com corte assimétrico 1, sobrancelhas menos volumosas e ponta externa do contorno superior alongada. Os diagramas do módulo isolado e das três vistas repetem visualmente o desenho da variante masculina correspondente; isso evidencia intenção de catálogo ocular comum, não prova de identidade de arquivos 3D.","Referência raster ilustrativa, sem unidades, dimensões, profundidade do encaixe, pivô, topologia, UV, animação ou arquivo 3D verificável. Frente, três quartos e um perfil são desenhos sem calibração ortográfica; não garantem concordância geométrica exata entre vistas. Texto de intercambialidade descreve intenção visual; GLBs montáveis e compatibilidade com RCL/3DC precisam de validação própria. O rosto rotulado 1 varia levemente em nariz, sobrancelhas e proporções entre pranchas; os diagramas isolados não documentam os cílios/contornos alongados presentes na aplicação.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Olhos\Padrões de Olhos Femininos — Rosto 1 e Corte 1\olho (1) - marrom.png,1651070,356f1cb079ac1a82e786d8adde4d95e5ff6171b5c5a18dea9305d989c3776ad2
Cabeça & Rosto/Olhos/Padrões de Olhos Femininos — Rosto 1 e Corte 1/olho (2) - verde.png,"Documentação do módulo ocular 2, aplicação feminina no rosto 1/corte 1","Íris verde clara com aro escuro e pupila preta; abertura semicerrada visualmente próxima ao olho 1. Mancha marrom/arroxeada ampla sob o olho. Variação majoritariamente de cor da íris e região periorbital sobre a forma base 1; as olheiras aparecem na pele, não no globo isolado. Prancha de quatro painéis: par ocular isolado; olho em frente, três quartos e perfil; detalhe ampliado dos olhos no rosto; cabeça frontal montada. A legenda feminina diz 'Mesma escala e posição do Olho 2', referência circular que não define medidas; a intenção de repetição da forma continua visualmente clara. Os diagramas do módulo isolado e das três vistas repetem visualmente o desenho da variante masculina correspondente; isso evidencia intenção de catálogo ocular comum, não prova de identidade de arquivos 3D.","Referência raster ilustrativa, sem unidades, dimensões, profundidade do encaixe, pivô, topologia, UV, animação ou arquivo 3D verificável. Frente, três quartos e um perfil são desenhos sem calibração ortográfica; não garantem concordância geométrica exata entre vistas. Texto de intercambialidade descreve intenção visual; GLBs montáveis e compatibilidade com RCL/3DC precisam de validação própria. O rosto rotulado 1 varia levemente em nariz, sobrancelhas e proporções entre pranchas; os diagramas isolados não documentam os cílios/contornos alongados presentes na aplicação. A olheira pertence visualmente à região de pele ao redor do olho; exportar só o globo como GLB não reproduz a variante completa.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Olhos\Padrões de Olhos Femininos — Rosto 1 e Corte 1\olho (2) - verde.png,1615812,651107137df13107ca277beb2704fdf9e41d517053cb6ba23b1eee4687376429
Cabeça & Rosto/Olhos/Padrões de Olhos Femininos — Rosto 1 e Corte 1/olho (3) - preto.png,"Documentação do módulo ocular 3, aplicação feminina no rosto 1/corte 1","Íris quase preta com aro cinza muito escuro, pupila preta e reflexo branco; esclera mais rosada nas laterais. Mais íris exposta que no olho 1. Abertura palpebral maior, globo declarado de mesmo volume; altera a configuração de pálpebras e a cor da esclera além da íris. Prancha de quatro painéis: par ocular isolado; olho em frente, três quartos e perfil; detalhe ampliado dos olhos no rosto; cabeça frontal montada. Rosto feminino 1 com íris grande escura; a aplicação muda levemente a direção do olhar, portanto direção da pupila não deve ser confundida com nova variante anatômica. Os diagramas do módulo isolado e das três vistas repetem visualmente o desenho da variante masculina correspondente; isso evidencia intenção de catálogo ocular comum, não prova de identidade de arquivos 3D.","Referência raster ilustrativa, sem unidades, dimensões, profundidade do encaixe, pivô, topologia, UV, animação ou arquivo 3D verificável. Frente, três quartos e um perfil são desenhos sem calibração ortográfica; não garantem concordância geométrica exata entre vistas. Texto de intercambialidade descreve intenção visual; GLBs montáveis e compatibilidade com RCL/3DC precisam de validação própria. O rosto rotulado 1 varia levemente em nariz, sobrancelhas e proporções entre pranchas; os diagramas isolados não documentam os cílios/contornos alongados presentes na aplicação.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Olhos\Padrões de Olhos Femininos — Rosto 1 e Corte 1\olho (3) - preto.png,1623933,79747f40ddc819dc34f9d2cfde250fd85176061c8a9d15fd9377d982599b3958
Cabeça & Rosto/Olhos/Padrões de Olhos Femininos — Rosto 1 e Corte 1/olho (4) - azul.png,"Documentação do módulo ocular 4, aplicação feminina no rosto 1/corte 1","Íris azul escura, pupila preta e aro externo escuro; abertura maior e mais arredondada que no olho 1, ainda parcialmente coberta acima. Variação de abertura palpebral e cor, não apenas material; família visual de olhos mais abertos próxima ao 3, sem comprovação de malha idêntica. Prancha de quatro painéis: par ocular isolado; olho em frente, três quartos e perfil; detalhe ampliado dos olhos no rosto; cabeça frontal montada. A vista feminina conserva os diagramas oculares do padrão masculino; aplicação tem contorno superior/cílios mais alongados lateralmente. Os diagramas do módulo isolado e das três vistas repetem visualmente o desenho da variante masculina correspondente; isso evidencia intenção de catálogo ocular comum, não prova de identidade de arquivos 3D.","Referência raster ilustrativa, sem unidades, dimensões, profundidade do encaixe, pivô, topologia, UV, animação ou arquivo 3D verificável. Frente, três quartos e um perfil são desenhos sem calibração ortográfica; não garantem concordância geométrica exata entre vistas. Texto de intercambialidade descreve intenção visual; GLBs montáveis e compatibilidade com RCL/3DC precisam de validação própria. O rosto rotulado 1 varia levemente em nariz, sobrancelhas e proporções entre pranchas; os diagramas isolados não documentam os cílios/contornos alongados presentes na aplicação.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Olhos\Padrões de Olhos Femininos — Rosto 1 e Corte 1\olho (4) - azul.png,1636823,0922fa364c35875ea8c247b5ee91a5a803b58365c77eaf716d3785514638dd9e
Cabeça & Rosto/Olhos/Padrões de Olhos Femininos — Rosto 1 e Corte 1/olho (5) - marrom.png,"Documentação do módulo ocular 5, aplicação feminina no rosto 1/corte 1","Íris castanho escura, abertura amendoada com cantos afunilados, borda inferior de pele fina contornando o globo e cobertura superior arqueada. Contorno palpebral novo, dobra epicântica indicada no canto interno e pálpebra pouco marcada; não é substituição de cor do olho 1. Prancha de quatro painéis: par ocular isolado; olho em frente, três quartos e perfil; detalhe ampliado dos olhos no rosto; cabeça frontal montada. A forma amendoada reaparece no rosto feminino; não há desenho exclusivo de globo feminino. Detalhe exibe canto interno pronunciado. Os diagramas do módulo isolado e das três vistas repetem visualmente o desenho da variante masculina correspondente; isso evidencia intenção de catálogo ocular comum, não prova de identidade de arquivos 3D.","Referência raster ilustrativa, sem unidades, dimensões, profundidade do encaixe, pivô, topologia, UV, animação ou arquivo 3D verificável. Frente, três quartos e um perfil são desenhos sem calibração ortográfica; não garantem concordância geométrica exata entre vistas. Texto de intercambialidade descreve intenção visual; GLBs montáveis e compatibilidade com RCL/3DC precisam de validação própria. O rosto rotulado 1 varia levemente em nariz, sobrancelhas e proporções entre pranchas; os diagramas isolados não documentam os cílios/contornos alongados presentes na aplicação.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Olhos\Padrões de Olhos Femininos — Rosto 1 e Corte 1\olho (5) - marrom.png,1622580,03808e65cfdb56d93be2f4f2cea877e5d8790b26c92ec17207a7f6ff5fd6d528
Cabeça & Rosto/Olhos/Padrões de Olhos Femininos — Rosto 1 e Corte 1/olho (6) - marrom.png,"Documentação do módulo ocular 6, aplicação feminina no rosto 1/corte 1","Íris bege/marrom muito clara, maior abertura quase circular; pálpebras retraídas expõem praticamente toda a íris, com esclera clara ao redor. Além da abertura, o par fica mais afastado. A folha indica afastamento simétrico e órbitas ajustadas; isso muda posicionamento e interface com o rosto. Prancha de quatro painéis: par ocular isolado; olho em frente, três quartos e perfil; detalhe ampliado dos olhos no rosto; cabeça frontal montada. Aplicação feminina tem contornos externos/cílios salientes, ausentes do diagrama isolado compartilhado. Afastamento e grande abertura constam da folha. Os diagramas do módulo isolado e das três vistas repetem visualmente o desenho da variante masculina correspondente; isso evidencia intenção de catálogo ocular comum, não prova de identidade de arquivos 3D.","Referência raster ilustrativa, sem unidades, dimensões, profundidade do encaixe, pivô, topologia, UV, animação ou arquivo 3D verificável. Frente, três quartos e um perfil são desenhos sem calibração ortográfica; não garantem concordância geométrica exata entre vistas. Texto de intercambialidade descreve intenção visual; GLBs montáveis e compatibilidade com RCL/3DC precisam de validação própria. O rosto rotulado 1 varia levemente em nariz, sobrancelhas e proporções entre pranchas; os diagramas isolados não documentam os cílios/contornos alongados presentes na aplicação. O maior afastamento e as órbitas ajustadas contradizem a suposição de que basta um encaixe fixo invariável para todas as oito variantes.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Olhos\Padrões de Olhos Femininos — Rosto 1 e Corte 1\olho (6) - marrom.png,1677136,45c9bb240c6ffa235aa69ced7d7fc8c18a5b8af1e218d1b5201346b8f6f1edfb
Cabeça & Rosto/Olhos/Padrões de Olhos Femininos — Rosto 1 e Corte 1/olho (7) - azul.png,"Documentação do módulo ocular 7, aplicação feminina no rosto 1/corte 1","Íris azul piscina/ciano muito clara e pupila preta; abertura grande quase circular como no 6, com olheira arroxeada sob o olho. Combina a geometria visual e afastamento do 6 com nova íris e olheiras; exige material da pele e posicionamento, além do globo. Prancha de quatro painéis: par ocular isolado; olho em frente, três quartos e perfil; detalhe ampliado dos olhos no rosto; cabeça frontal montada. Grande abertura e olheira reaparecem no rosto feminino 1; ciano distingue esta variante do azul claro do 8, que é semicerrado. Os diagramas do módulo isolado e das três vistas repetem visualmente o desenho da variante masculina correspondente; isso evidencia intenção de catálogo ocular comum, não prova de identidade de arquivos 3D.","Referência raster ilustrativa, sem unidades, dimensões, profundidade do encaixe, pivô, topologia, UV, animação ou arquivo 3D verificável. Frente, três quartos e um perfil são desenhos sem calibração ortográfica; não garantem concordância geométrica exata entre vistas. Texto de intercambialidade descreve intenção visual; GLBs montáveis e compatibilidade com RCL/3DC precisam de validação própria. O rosto rotulado 1 varia levemente em nariz, sobrancelhas e proporções entre pranchas; os diagramas isolados não documentam os cílios/contornos alongados presentes na aplicação. A olheira pertence visualmente à região de pele ao redor do olho; exportar só o globo como GLB não reproduz a variante completa. O maior afastamento e as órbitas ajustadas contradizem a suposição de que basta um encaixe fixo invariável para todas as oito variantes.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Olhos\Padrões de Olhos Femininos — Rosto 1 e Corte 1\olho (7) - azul.png,1674319,dd2b8e9dcfc544dbe5623883cdee47cbf9e8bb9b3913eb57cf5ea84c587f3244
Cabeça & Rosto/Olhos/Padrões de Olhos Femininos — Rosto 1 e Corte 1/olho (8) - azul.png,"Documentação do módulo ocular 8, aplicação feminina no rosto 1/corte 1","Íris azul clara/gelo com aro azul acinzentado; pálpebra superior baixa e abertura semicerrada como no 1. Olheiras roxas escuras e acentuadas. Retorna explicitamente à escala/posição do 1 e à família semicerrada; diferenças principais são íris e mancha periorbital mais intensa. Prancha de quatro painéis: par ocular isolado; olho em frente, três quartos e perfil; detalhe ampliado dos olhos no rosto; cabeça frontal montada. Aplicação feminina transmite cansaço pelas olheiras e pálpebras; olhar azul claro difere da abertura grande/ciano do 7. Os diagramas do módulo isolado e das três vistas repetem visualmente o desenho da variante masculina correspondente; isso evidencia intenção de catálogo ocular comum, não prova de identidade de arquivos 3D.","Referência raster ilustrativa, sem unidades, dimensões, profundidade do encaixe, pivô, topologia, UV, animação ou arquivo 3D verificável. Frente, três quartos e um perfil são desenhos sem calibração ortográfica; não garantem concordância geométrica exata entre vistas. Texto de intercambialidade descreve intenção visual; GLBs montáveis e compatibilidade com RCL/3DC precisam de validação própria. O rosto rotulado 1 varia levemente em nariz, sobrancelhas e proporções entre pranchas; os diagramas isolados não documentam os cílios/contornos alongados presentes na aplicação. A olheira pertence visualmente à região de pele ao redor do olho; exportar só o globo como GLB não reproduz a variante completa.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Olhos\Padrões de Olhos Femininos — Rosto 1 e Corte 1\olho (8) - azul.png,1634969,2064296c15d2c5143c10c5fd8628381ee24fad91c04ccae62eaa96ed1c3926c8
Cabeça & Rosto/Olhos/Padrões de Olhos Masculino — Rosto 1 e Corte 1/olho (1) - marrom.png,"Documentação do módulo ocular 1, aplicação masculina no rosto 1/corte 1","Íris castanha, pupila preta circular e reflexo branco; esclera creme. Pálpebra superior grande cobre a parte alta da íris; abertura inferior arredondada e olhar semicerrado. Forma de referência, contorno superior quase horizontal na montagem, curva inferior ampla; sem olheira roxa destacada. Prancha de quatro painéis: par ocular isolado; olho em frente, três quartos e perfil; detalhe ampliado dos olhos no rosto; cabeça frontal montada. A montagem frontal masculina mantém sobrancelhas espessas angulares, nariz largo e barba; a expressão de severidade também depende dessas peças. Estilo faceteado de baixa contagem visual de polígonos, com íris radial facetada, pupila circular preta e brilho branco.","Referência raster ilustrativa, sem unidades, dimensões, profundidade do encaixe, pivô, topologia, UV, animação ou arquivo 3D verificável. Frente, três quartos e um perfil são desenhos sem calibração ortográfica; não garantem concordância geométrica exata entre vistas. Texto de intercambialidade descreve intenção visual; GLBs montáveis e compatibilidade com RCL/3DC precisam de validação própria.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Olhos\Padrões de Olhos Masculino — Rosto 1 e Corte 1\olho (1) - marrom.png,1622058,42657c01523556b9937131c2fc8eda3c86d37e7e89a37c614894f18d3ef6a3a1
Cabeça & Rosto/Olhos/Padrões de Olhos Masculino — Rosto 1 e Corte 1/olho (2) - verde.png,"Documentação do módulo ocular 2, aplicação masculina no rosto 1/corte 1","Íris verde clara com aro escuro e pupila preta; abertura semicerrada visualmente próxima ao olho 1. Mancha marrom/arroxeada ampla sob o olho. Variação majoritariamente de cor da íris e região periorbital sobre a forma base 1; as olheiras aparecem na pele, não no globo isolado. Prancha de quatro painéis: par ocular isolado; olho em frente, três quartos e perfil; detalhe ampliado dos olhos no rosto; cabeça frontal montada. A folha diz mesma escala e posição do Olho 1; o módulo isolado e as três vistas não incluem a olheira que aparece no rosto. Estilo faceteado de baixa contagem visual de polígonos, com íris radial facetada, pupila circular preta e brilho branco.","Referência raster ilustrativa, sem unidades, dimensões, profundidade do encaixe, pivô, topologia, UV, animação ou arquivo 3D verificável. Frente, três quartos e um perfil são desenhos sem calibração ortográfica; não garantem concordância geométrica exata entre vistas. Texto de intercambialidade descreve intenção visual; GLBs montáveis e compatibilidade com RCL/3DC precisam de validação própria. A olheira pertence visualmente à região de pele ao redor do olho; exportar só o globo como GLB não reproduz a variante completa.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Olhos\Padrões de Olhos Masculino — Rosto 1 e Corte 1\olho (2) - verde.png,1612372,2897a4c14aec249647c1b9f47a41d5bbb7f915a3d013c675fbbf2255569bf62e
Cabeça & Rosto/Olhos/Padrões de Olhos Masculino — Rosto 1 e Corte 1/olho (3) - preto.png,"Documentação do módulo ocular 3, aplicação masculina no rosto 1/corte 1","Íris quase preta com aro cinza muito escuro, pupila preta e reflexo branco; esclera mais rosada nas laterais. Mais íris exposta que no olho 1. Abertura palpebral maior, globo declarado de mesmo volume; altera a configuração de pálpebras e a cor da esclera além da íris. Prancha de quatro painéis: par ocular isolado; olho em frente, três quartos e perfil; detalhe ampliado dos olhos no rosto; cabeça frontal montada. Detalhe frontal evidencia esclera levemente avermelhada e elevação da borda superior; montagem conserva a cabeça masculina 1. Estilo faceteado de baixa contagem visual de polígonos, com íris radial facetada, pupila circular preta e brilho branco.","Referência raster ilustrativa, sem unidades, dimensões, profundidade do encaixe, pivô, topologia, UV, animação ou arquivo 3D verificável. Frente, três quartos e um perfil são desenhos sem calibração ortográfica; não garantem concordância geométrica exata entre vistas. Texto de intercambialidade descreve intenção visual; GLBs montáveis e compatibilidade com RCL/3DC precisam de validação própria.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Olhos\Padrões de Olhos Masculino — Rosto 1 e Corte 1\olho (3) - preto.png,1608138,ff5e83be495675352e8fb50c91163edc1ea8dedd9d7a18afab65f065a5ed6924
Cabeça & Rosto/Olhos/Padrões de Olhos Masculino — Rosto 1 e Corte 1/olho (4) - azul.png,"Documentação do módulo ocular 4, aplicação masculina no rosto 1/corte 1","Íris azul escura, pupila preta e aro externo escuro; abertura maior e mais arredondada que no olho 1, ainda parcialmente coberta acima. Variação de abertura palpebral e cor, não apenas material; família visual de olhos mais abertos próxima ao 3, sem comprovação de malha idêntica. Prancha de quatro painéis: par ocular isolado; olho em frente, três quartos e perfil; detalhe ampliado dos olhos no rosto; cabeça frontal montada. Legenda indica mesmo globo ocular e pálpebras mais abertas; detalhe e montagem mostram ampla esclera sob a íris. Estilo faceteado de baixa contagem visual de polígonos, com íris radial facetada, pupila circular preta e brilho branco.","Referência raster ilustrativa, sem unidades, dimensões, profundidade do encaixe, pivô, topologia, UV, animação ou arquivo 3D verificável. Frente, três quartos e um perfil são desenhos sem calibração ortográfica; não garantem concordância geométrica exata entre vistas. Texto de intercambialidade descreve intenção visual; GLBs montáveis e compatibilidade com RCL/3DC precisam de validação própria.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Olhos\Padrões de Olhos Masculino — Rosto 1 e Corte 1\olho (4) - azul.png,1616242,281ea216fc3f1479473fcbf3f1a01afabfbe99b8f71e04cd610be44a42374bd4
Cabeça & Rosto/Olhos/Padrões de Olhos Masculino — Rosto 1 e Corte 1/olho (5) - marrom.png,"Documentação do módulo ocular 5, aplicação masculina no rosto 1/corte 1","Íris castanho escura, abertura amendoada com cantos afunilados, borda inferior de pele fina contornando o globo e cobertura superior arqueada. Contorno palpebral novo, dobra epicântica indicada no canto interno e pálpebra pouco marcada; não é substituição de cor do olho 1. Prancha de quatro painéis: par ocular isolado; olho em frente, três quartos e perfil; detalhe ampliado dos olhos no rosto; cabeça frontal montada. A forma amendoada aparece tanto no módulo isolado como na montagem masculina; a folha declara conservar o globo ocular. Estilo faceteado de baixa contagem visual de polígonos, com íris radial facetada, pupila circular preta e brilho branco.","Referência raster ilustrativa, sem unidades, dimensões, profundidade do encaixe, pivô, topologia, UV, animação ou arquivo 3D verificável. Frente, três quartos e um perfil são desenhos sem calibração ortográfica; não garantem concordância geométrica exata entre vistas. Texto de intercambialidade descreve intenção visual; GLBs montáveis e compatibilidade com RCL/3DC precisam de validação própria.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Olhos\Padrões de Olhos Masculino — Rosto 1 e Corte 1\olho (5) - marrom.png,1632590,ad9835f575a0342e97c81fced02d78a24b96e74541837324285ecfd3bb240e77
Cabeça & Rosto/Olhos/Padrões de Olhos Masculino — Rosto 1 e Corte 1/olho (6) - marrom.png,"Documentação do módulo ocular 6, aplicação masculina no rosto 1/corte 1","Íris bege/marrom muito clara, maior abertura quase circular; pálpebras retraídas expõem praticamente toda a íris, com esclera clara ao redor. Além da abertura, o par fica mais afastado. A folha indica afastamento simétrico e órbitas ajustadas; isso muda posicionamento e interface com o rosto. Prancha de quatro painéis: par ocular isolado; olho em frente, três quartos e perfil; detalhe ampliado dos olhos no rosto; cabeça frontal montada. Módulo isolado tem menos cobertura superior e aro inferior fino; cabeça frontal parece mais arregalada. Legenda de perfil mostra grande exposição anterior da íris. Estilo faceteado de baixa contagem visual de polígonos, com íris radial facetada, pupila circular preta e brilho branco.","Referência raster ilustrativa, sem unidades, dimensões, profundidade do encaixe, pivô, topologia, UV, animação ou arquivo 3D verificável. Frente, três quartos e um perfil são desenhos sem calibração ortográfica; não garantem concordância geométrica exata entre vistas. Texto de intercambialidade descreve intenção visual; GLBs montáveis e compatibilidade com RCL/3DC precisam de validação própria. O maior afastamento e as órbitas ajustadas contradizem a suposição de que basta um encaixe fixo invariável para todas as oito variantes.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Olhos\Padrões de Olhos Masculino — Rosto 1 e Corte 1\olho (6) - marrom.png,1676352,f69ddf9c08b930bfddc84d3a6de9b7c41bd3a2a5a305d617aa47f3b2a72f0f64
Cabeça & Rosto/Olhos/Padrões de Olhos Masculino — Rosto 1 e Corte 1/olho (7) - azul.png,"Documentação do módulo ocular 7, aplicação masculina no rosto 1/corte 1","Íris azul piscina/ciano muito clara e pupila preta; abertura grande quase circular como no 6, com olheira arroxeada sob o olho. Combina a geometria visual e afastamento do 6 com nova íris e olheiras; exige material da pele e posicionamento, além do globo. Prancha de quatro painéis: par ocular isolado; olho em frente, três quartos e perfil; detalhe ampliado dos olhos no rosto; cabeça frontal montada. Setas apontam olhos mais afastados e olheira integrada à pele; a legenda da aplicação declara órbitas ajustadas ao novo afastamento. Estilo faceteado de baixa contagem visual de polígonos, com íris radial facetada, pupila circular preta e brilho branco.","Referência raster ilustrativa, sem unidades, dimensões, profundidade do encaixe, pivô, topologia, UV, animação ou arquivo 3D verificável. Frente, três quartos e um perfil são desenhos sem calibração ortográfica; não garantem concordância geométrica exata entre vistas. Texto de intercambialidade descreve intenção visual; GLBs montáveis e compatibilidade com RCL/3DC precisam de validação própria. A olheira pertence visualmente à região de pele ao redor do olho; exportar só o globo como GLB não reproduz a variante completa. O maior afastamento e as órbitas ajustadas contradizem a suposição de que basta um encaixe fixo invariável para todas as oito variantes.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Olhos\Padrões de Olhos Masculino — Rosto 1 e Corte 1\olho (7) - azul.png,1655353,a1e8a634774ae777574aea21a8aac44b1ac8f2dbd9ef8b2fedd99df58ad83c4a
Cabeça & Rosto/Olhos/Padrões de Olhos Masculino — Rosto 1 e Corte 1/olho (8) - azul.png,"Documentação do módulo ocular 8, aplicação masculina no rosto 1/corte 1","Íris azul clara/gelo com aro azul acinzentado; pálpebra superior baixa e abertura semicerrada como no 1. Olheiras roxas escuras e acentuadas. Retorna explicitamente à escala/posição do 1 e à família semicerrada; diferenças principais são íris e mancha periorbital mais intensa. Prancha de quatro painéis: par ocular isolado; olho em frente, três quartos e perfil; detalhe ampliado dos olhos no rosto; cabeça frontal montada. As olheiras escuras ocupam região sob a borda inferior, com transição para a pele; não estão presentes no módulo isolado. Estilo faceteado de baixa contagem visual de polígonos, com íris radial facetada, pupila circular preta e brilho branco.","Referência raster ilustrativa, sem unidades, dimensões, profundidade do encaixe, pivô, topologia, UV, animação ou arquivo 3D verificável. Frente, três quartos e um perfil são desenhos sem calibração ortográfica; não garantem concordância geométrica exata entre vistas. Texto de intercambialidade descreve intenção visual; GLBs montáveis e compatibilidade com RCL/3DC precisam de validação própria. A olheira pertence visualmente à região de pele ao redor do olho; exportar só o globo como GLB não reproduz a variante completa.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Olhos\Padrões de Olhos Masculino — Rosto 1 e Corte 1\olho (8) - azul.png,1628547,d4d15006812b507fdd42403b43366d40ddf24311b16829f3e5cf9cf93837a8a9
Cabeça & Rosto/Rosto Geral/Rosto Geral Feminino.jpeg,Referência geral feminina montada e explodida,"Inspeção direta: 1536 × 1024. Cabeça com cabelo castanho assimétrico em mechas largas, franja longa à esquerda da imagem e nuca curta; rosto afunila suavemente até o queixo, olhos semicerrados e boca de cantos baixos. Mostra frente, perfil voltado à direita da imagem, costas e uma vista em três quartos rotulada 'perfil esquerdo'. Embaixo, cabelo, dois olhos, nariz e duas orelhas são desenhados afastados da base. A base mantém sobrancelhas, boca, pescoço, órbitas vazias e um pequeno relevo nasal. Não há apêndice auricular evidente nessa base. É visualmente compatível com a família feminina 1.","O painel 'perfil esquerdo' não é um perfil estritamente lateral: ambos os olhos continuam visíveis. O conjunto não fornece dois perfis ortogonais femininos confiáveis. A legenda diz nariz removido, mas há nariz/relevo nasal visível na base; a peça nasal explodida também parece proporcionalmente maior que o pequeno nariz da montagem. É uma ambiguidade visual, sem medida para resolver. A base não é neutra: sobrancelhas inclinadas e boca desenham expressão. Nenhuma vista mostra superfície interna do cabelo, recortes de encaixe ou base por trás.",C:\Users\xandao\Desktop\Trabalho\projetos pessoais\RCL\modelos 3d\personagem base\Imagem base\Cabeça & Rosto\Rosto Geral\Rosto Geral Feminino.jpeg,290174,97c668b9d59691f290e5cef63436c1f5f6a2711eb113e0f404d9f8f16a81f2a1
